Unnamed: 0,id,user_name,post_message,num_like_post,num_comment_post,num_share_post,label,user_name_labelEncoder,user_name_freq
1096,1097,4df8a0b4b6b4c3fdb89e3a34b375ca3d,"4 CÁN_BỘ THÁI_BÌNH ĐÃ VÀO LÒ VÌ LIÊN_QUAN ĐẾN ĐƯỜNG NHUỆ Tối 16-4 , Cơ_quan cảnh_sát điều_tra Công_an tỉnh Thái_Bình ra quyết_định khởi_tố vụ án , khởi_tố bị_can , ra_lệnh bắt tạm giam 4 nghi can để điều_tra hành_vi có dấu_hiệu phạm_tội "" lợi_dụng chức_vụ , quyền_hạn trong khi thi_hành công_vụ "" .",13,16,1.0,0,1317,2
5056,684,-1871599148686573056,Ý_tưởng hay [ https://vietnamnet.vn/vn/thoi-su/quoc-hoi/mot-so-can-bo-muon-co-bo-nhi-de-quan-tai-san-tham-nhung-409928.html?fbclid=IwAR1OnRfbWAb7FyesvSciPbExes15aVMm_C9-mmwNyof27EI5oOhud7e1Om0](https://vietnamnet.vn/vn/thoi-su/quoc-hoi/mot-so-can-bo-muon-co-bo-nhi-de-quan-tai-san-tham-nhung-409928.html?fbclid=IwAR1OnRfbWAb7FyesvSciPbExes15aVMm_C9-mmwNyof27EI5oOhud7e1Om0),20,8,10.0,0,21,2
3378,3379,d011e790e35765acf290c71db31c56b5,Mua còn cao hơn anh nhật cảm . Liệu có đồng_chí nào nhột không ta ? [ < URL > ] ( < URL > ),18,9,3.0,0,3061,5
5145,773,-809784908954192256,"ĐỒNG_THÁP , ĐỒNG_THÁP_MƯỜI VẪY_GỌI Gương sáng và thực_tiễn ngay trước_mắt đây chứ đâu xa . Cứ phát_động học với tập theo kiểu ngó ngang , ngó dọc , ngó sau hoài thì chỉ hoa mắt , mỏi cổ rồi rồi sụp cống mà thôi ! Một việc_làm bằng vạn lời_nói . Chúc các anh luôn giữ được sự tín_nhiệm , ủng_hộ của người_dân và tiến xa hơn trên con đường xây_dựng một xã_hội văn_minh , thịnh_vượng . “ Vì Đồng_Tháp có những người lãnh_đạo thực_sự như bạn đồng_hành cùng người_dân , cùng DN ” CÒN NHỮNG TỈNH_THÀNH KHÁC VÀ HƠN_NỮA LÀ NƯỚC VN THÌ SAO NHỈ ? [ https://dantri.com.vn/dien-dan/khi-bi-thu-xich-lo-va-chu-tich-xai-xe-may-20200521060345831.htm](https://dantri.com.vn/dien-dan/khi-bi-thu-xich-lo-va-chu-tich-xai-xe-may-20200521060345831.htm)",15,1,3.0,0,187,1
4886,514,1049371931483827968,"Tình_trạng các băng_nhóm xã_hội_đen “ làm_mưa_làm_gió ” trong các phiên đấu_giá đất liên_tiếp xảy ra trong nhiều năm gần đây . Đáng nói , sự_việc được diễn ra công_khai gây bức_xúc dư_luận ...",28,8,1.0,0,444,8
5169,797,-4723502351165939712,https://m.baophapluat.vn/ban-doc/vu-an-tranh-chap-tai-san-sau-ly-hon-o-thanh-ba-kien-nghi-giam-dinh-chu-ky-theo-thu-tuc-dac-biet-524463.html,3,0,0.0,0,93,2
4206,4207,cef824510d7fdb44e5692e486788d510,"CHƯA BIẾT ĐÚNG SAI THỰC HƯ CỦA NGUYỆN VỌNG XÂY TƯỢNG NGUYÊN CHÁNH TÒA ÁN TỐI CAO THỰC HƯ NHƯ THẾ NÀO . NHƯNG ÔNG PHÓ CHÁNH TÒA ÁN TỐI CAO MÀ PHÁT NGÔN VỀ Ý KIẾN CỦA 3 ĐẠI BIỂU QUỐC HỘI THẾ NÀY THÌ NGUY HIỂM QUÁ ! VỚI LẠI NGÀI CHÁNH ÁN TÒA ÁN TỐI CAO LÀ CỦA CHUNG CHÚNG TA , CỦA CHUNG NHÂN_DÂN , VẬY CỚ LÀM SAO ÔNG PHÓ CHÁNH TÒA LẠI CHO MÌNH CÁI QUYỀN NHẬN NGÀI LÀ CỦA "" CHÚNG TÔI "" EM THẤY VỪA KHÔNG KHÁCH QUAN LẠI VỪA THẤY MÙI HÒA ĐẠI NHÂN THẾ NÀO ẤY ... Theo Phó chánh_án Toà tối_cao , nguy_hiểm hơn_nữa là có 3 ĐBQH phát_biểu không đúng nội_dung vụ án , đưa ra những nhận_xét chủ_quan dựa trên thông_tin mạng xã_hội .... Ông Nguyễn_Trí_Tuệ cho biết , sau phiên_toà , nhiều thẩm là thành_viên Hội_đồng thẩm_phán Toà tối_cao nhận được những tin nhắn đe_doạ , xúc_phạm . "" Trên mạng xã_hội xuất_hiện nhiều thông_tin bịa_đặt về vụ án , kêu_gọi chống_phá hệ_thống tư_pháp , các cơ_quan tiến_hành tố_tụng từ TƯ đến địa_phương , bôi_nhọ , quy_kết trách_nhiệm cả nền tư_pháp và các đồng_chí trưởng ngành tố_tụng từ 2008 đến nay , đặc_biệt là đồng_chí Chánh_án của chúng_tôi . Chúng_tôi đánh_giá đây là hành_vi vi_phạm pháp_luật , chúng_tôi đã có trao_đổi với Bộ Công_an xem_xét những hành_vi này cần xử_lý như_thế_nào "" , ông Tuệ nói . Theo Phó chánh_án Toà tối_cao , nguy_hiểm hơn_nữa là có 3 ĐBQH phát_biểu không đúng nội_dung vụ án , đưa ra những nhận_xét chủ_quan dựa trên thông_tin mạng xã_hội .....",8,10,1.0,0,3046,42
1057,1058,c1426a9ba4b7194f82e3285f8e10abbc,Mỗi lao_động tự_do ở Singapore được nhận 9.000 đô_la tiền_mặt để giúp họ vượt qua đại_dịch COVID-19 .,118,0,31.0,0,2887,1
1693,1694,d9858fe8c66d1ca582275e325e1252f7,"Theo ông Nguyễn_Trung_Chính , Chủ_tịch CMC , dịch Covid-19 được xem “ trong nguy có cơ ” , qua việc này các doanh_nghiệp CNTT có cơ_hội thể_hiện năng_lực và giúp_đỡ những doanh_nghiệp khác chuyển_đổi số và giúp Việt_Nam cất_cánh nhanh hơn .",13,0,0.0,0,3173,1
4309,4310,6af1dfef70669f7070e84d7bd3d28cb7,"Điểm đen trong vụ tai_nạn giao_thông của ông Phước : Lâm_Tươi khai khi đâm vào xe của ông Phước , thì Tươi đang chạy với tốc_độ 50-60 km/h và đã nhìn thấy xe ông Phước với khoảng_cách 50m . Đến khi khoảng_cách còn 5m vì bất_ngờ nên không_thể tránh và đâm vào xe ông Phước . Ngoài_ra có 2 nhân_chứng là bà Liên và bà Hằng đã nhìn thấy Lâm_Tươi vừa lái_xe vừa quay đầu lại nói_chuyện với người ngồi sau . Có phải đây là nguyên_nhân làm cho Lâm_Tươi đâm vào xe ông Phước , mặc_dù đã thấy cách đó 50 m ? Lâm_Tươi điều_khiển xe khi có nồng_độ cồn và không có bằng lái . Tuy_nhiên những điểm trên lại không được toà_án xem_xét mà chỉ ghim vào lỗi của ông Phước để kết_án . Đặc_biệt , ngày xảy ra tai_nạn là ngày 15/01/2017 nhằm ngày chủ_nhật . Khi xảy ra tai_nạn , chỉ có 2 người bị_thương là ông Phước và ông Quý . Không có ai chết tại_chỗ , nên không có căn_cứ để kết_luận có dấu_hiệu tội_phạm ngay tại thời_điểm xảy ra vụ tai_nạn . Hai ngày sau khi xảy ra vụ tai_nạn thì ông Quý chết vì chấn_thương sọ não . Đến ngày 23.01.2017 cơ_quan cảnh_sát điều_tra và viện_kiểm_sát Thị_xã Đồng_Xoài mới có văn_bản phân_công điều_tra_viên Bùi_Danh_Sơn và kiểm_sát_viên Nguyễn_Viết_Dũng làm nhiệm_vụ điều_tra vụ tai_nạn . Điều bất_thường là , trong biên_bản vụ tai_nạn lập ngày 15.01.2017 lại có tên của Sơn và Dũng . Trên Facebook của mình , ông Phước có chia_sẻ . KSV Nguyễn_Viết_Dũng có mối thân_tình với nạn_nhân là ông Quý , và Dũng đã làm sai_lệch vị_trí hiện_trường vụ tai_nạn .",78,16,13.0,1,1728,5
1272,1273,389c669730cb6c54314a46be785cea42,"Giữa ranh_giới của sự sống và cái chết , người_dân New_York vẫn mạnh_mẽ và lạc_quan .",8792,308,1246.0,0,1030,58
5070,698,7717037201428829184,Nếu đúng vậy thì căng quá ! [ https://dantri.com.vn/kinh-doanh/chu-tich-bac-ninh-noi-gi-ve-nghi-van-can-bo-tinh-nhan-hoi-lo-25-trieu-yen-20200525114113858.htm](https://dantri.com.vn/kinh-doanh/chu-tich-bac-ninh-noi-gi-ve-nghi-van-can-bo-tinh-nhan-hoi-lo-25-trieu-yen-20200525114113858.htm),36,1,5.0,0,1908,7
952,953,aae76a2a3093943a2cd6d05b42b098a6,Thời_tiết nắng_nóng gay_gắt ảnh_hưởng đến sức_khoẻ mọi người đặc_biệt là trẻ nhỏ . Cha_mẹ nên lưu_ý những điều dưới đây để tránh nắng_nóng cho trẻ hiệu_quả nhất .,4,0,2.0,0,2625,1
2524,2525,144058efa9e748dca0b4203ae4c6d6d0,"Tham_gia ngay Thử_thách "" Ăn_uống lành_mạnh thật dễ_dàng "" để nhận hàng trăm phần quà hấp_dẫn từ TH true NUT tại : < URL > # anhealthythatdedang # eathealthyitseasy # THtrueNUT",77,3,2.0,0,782,1
463,464,266cf078603293ca58247d6f2c9d8446,"Ông Chung nhận_định , "" chúng_ta còn phải chiến_đấu trong vòng 10 tuần nữa để xác_định thành_phố có_thể đi đến đâu . Thời_gian rất cao_điểm của thành_phố là từ nay đến 3 , 4 ngày nữa , kéo_dài đến ngày 3/4 "" . # LaChanVirusCorona",2361,50,178.0,0,782,55
572,573,19a289c862b32cf0636ad0090caca11f,"< Hé lộ hành_trình lẩn_trốn của phạm_nhân Triệu_Quân_Sự từ đèo Hải_Vân tới Tam_Kỳ > Sau khi bỏ xe_máy và lẩn_trốn ở đèo Hải_Vân , Triệu_Quân_Sự xuống trung_tâm thành_phố Đà_Nẵng . Sau đó , đối_tượng này ra Hội_An rồi di_chuyển đến thành_phố Tam_Kỳ .",28,3,3.0,0,597,1
5006,634,-6334932266829473792,"Nghệ_An : Sai_phạm nghiêm_trọng ở các ban quản_lý rừng_phòng_hộ : Theo điều_tra của các ngành chức_năng , có 7/11 Ban quản_lý rừng_phòng_hộ trên địa_bàn tỉnh Nghệ_An xảy ra tình_trạng khai_thác trái_phép lâm_sản ; lấn_chiếm đất rừng , khai_thác rừng trồng phòng_hộ và sai_phạm trong công_tác quản_lý tài_chính . Nhiều cán_bộ bảo_vệ rừng bị bắt giam Đại_tá Nguyễn_Mạnh_Hùng – Phó Giám_đốc Công_an tỉnh Nghệ_An cho biết , thời_gian qua , Cơ_quan cảnh_sát điều_tra ( CSĐT ) đã khởi_tố trên 10 vụ án hình_sự với hơn 20 bị_can , trong đó có nhiều đối_tượng là trưởng ban , phó ban , cán_bộ , kế_toán liên_quan đến vi_phạm tại các Ban quản_lý rừng_phòng_hộ ( BQLRPH ) trên địa_bàn tỉnh này . Điển_hình là 6/5/2019 , Cơ_quan CSĐT Công_an tỉnh Nghệ_An đã thực_hiện lệnh bắt tạm giam ông Phan_Tiến_Sỹ - nguyên Trưởng Ban BQLRPH huyện Yên_Thành ; ông Nguyễn_Thọ_Huy - Phó Ban và ông Nguyễn_Văn_Thanh - Trưởng phòng Kỹ_thuật của Ban này để điều_tra về hành_vi "" Lợi_dụng chức_vụ , quyền_hạn trong khi thi_hành công_vụ "" . Mở_rộng vụ án , có thêm 5 cán_bộ của cơ_quan này đã bị khởi_tố để điều_tra về cùng tội_danh nói trên . Được biết , năm 2014 , Công_ty Đông_Bắc thực_hiện việc thuê đất rừng tại huyện Yên_Thành để làm dự_án trồng cây thức_ăn nuôi bò_sữa của Công_ty CP Thực_phẩm sữa TH , thời_gian thuê 50 năm . Ban này được nhận tiền đền_bù từ doanh_nghiệp nhưng sau đó các cán_bộ đã lập 3 bộ hồ_sơ giả để chiếm_đoạt số tiền khoảng 5 tỷ đồng . Cũng trong năm 2019 , Công_an huyện Quỳnh_Lưu đã khởi_tố vụ án , khởi_tố bị để điều_tra về hành_vi "" Vi_phạm quy_định về quản_lý , sử_dụng tài_sản Nhà_nước gây thất_thoát , lãng_phí "" xảy ra tại BQLRPH huyện Quỳnh_Lưu . 4 bị_can bị khởi_tố , trong đó có ông Võ_Văn_Vinh , nguyên Trưởng Ban và bà Nguyễn_Thị_Bích_Thuỷ , nguyên kế_toán của Ban . Từ năm 2008 , thực_hiện Dự_án trồng mới 5 triệu ha rừng_phòng_hộ của Chính_phủ , BQLRPH Quỳnh_Lưu được UBND tỉnh phê_duyệt làm chủ đầu_tư về trồng rừng_phòng_hộ trên địa_bàn . Thực_hiện dự_án , ông Vinh đã chỉ_đạo cán_bộ dưới quyền lập khống một_số hồ_sơ thanh , quyết_toán kinh_phí ngân_sách Nhà_nước , không tổ_chức chi_trả tiền cho các hộ dân theo các quy_định mà chỉ chi_trả một phần trong số ngân_sách được cấp về . Kết_luận cho thấy , BQLRPH Quỳnh_Lưu đã vi_phạm chế_độ quản_lý , sử_dụng tài_sản của Nhà_nước , làm thất_thoát ngân_sách với tổng_số tiền trên 750 triệu đồng trong quá_trình thực_hiện dự_án nói trên . Nhiều sai_phạm Thống_kê cho thấy , trong những năm vừa_qua , đã có hàng_loạt các sai_phạm tại các Ban QLRPH , được cơ_quan_chức_năng vào_cuộc kiểm_tra , điều_tra phát_hiện . Cụ_thể , có tới 7 trong tổng_số 11 Ban QLRPH xảy ra sai_phạm . Đánh_giá về vấn_đề này , ngày 7/5/2020 , tại phiên giải_trình của Thường_trực HĐND tỉnh Nghệ_An về việc_làm rõ những sai_phạm tại một_số Ban QLRPH trên địa_bàn . Ông Nguyễn_Văn_Đệ - Giám_đốc Sở NNPTNT cho biết : "" Có 3 sai_phạm chính xảy ra tại các Ban QLRPH . Cụ_thể , sai_phạm khai_thác trái_phép lâm_sản , trong giai_đoạn 2016-2019 , tại các Ban QLRPH Kỳ_Sơn , Tương_Dương , Quỳ_Châu đã xảy ra 9 vụ . Các vụ_việc phá rừng kể trên đã tạo ra nhiều dư_luận bất_bình từ nhân_dân . Cơ_quan điều_tra đã khởi_tố 19 bị_can . Ngoài_ra , các tập_thể và nhiều cá_nhân liên_quan cũng bị xử_lý kỷ_luật bằng nhiều hình_thức . Sai_phạm lấn_chiếm đất rừng , khai_thác rừng trồng phòng_hộ , tình_trạng tranh_chấp đất_đai , lấn_chiếm đất_đai giữa người_dân và các Ban QLRPH , Công_ty lâm_nghiệp trên địa_bàn tỉnh diễn_biến có chiều_hướng phức_tạp . Tại các huyện Anh_Sơn , Yên_Thành , Quỳnh_Lưu , TX . Hoàng_Mai , Tân_Kỳ , Quỳ_Hợp , tình_trạng người_dân tự_ý lấn_chiếm đất_đai , khai_thác trên diện_tích đất của Ban QLRPH xảy ra nhiều . Mặc_dù cơ_quan_chức_năng đã vào_cuộc xử_lý nhưng đến nay vẫn chưa xử_lý dứt_điểm . Tại Ban QLRPH Yên_Thành có 8 cán_bộ , nhân_viên bị khởi_tố do lập hồ_sơ giả , biến hơn 30 lô đất rừng của nhà_nước thành tiền riêng để chia nhau và chi sai nguyên_tắc gần 5 tỷ đồng . Tại Ban QLRPH Bắc_Nghệ_An , có 4 cán_bộ đã bị toà_án xét_xử do chi sai 752 triệu đồng , gây thiệt_hại cho nhà_nước . Còn những sai_phạm tại Ban QLRPH Anh_Sơn , Kỳ_Sơn , Tương_Dương , cơ_quan công_an đang điều_tra làm rõ . Giải_trình trách_nhiệm về những sai_phạm tại các Ban QLRPH ở Nghệ_An , ông Nguyễn_Văn_Đệ - Giám_đốc Sở NNPTNT cho rằng , với vai_trò là cơ_quan chủ_quản , Sở xin nhận trách_nhiệm . Ngoài_ra , tinh_thần trách_nhiệm , năng_lực , trình_độ của một_số cán_bộ thực_thi công_vụ còn yếu . Có những nguyên_nhân khách_quan như diện_tích rừng trên địa_bàn lớn , trong khi biên_chế cán_bộ bảo_vệ rừng của các Ban QLRPH giảm nên rất khó_khăn trong công_tác quản_lý , bảo_vệ rừng . Do các Ban QLRPH là đơn_vị sự_nghiệp có thu nhưng do nguồn thu rất ít hoặc hầu_như không có là một áp_lực rất lớn , điều đó tạo tâm_lý không yên_tâm công_tác của cán_bộ bảo_vệ rừng . Đời_sống người_dân miền núi còn khó_khăn nên tình_trạng khai_thác , chặt phá rừng trái_phép vẫn còn xảy ra . Link : https://danviet.vn/nghe-an-sai-pham-nghiem-trong-o-cac-ban-quan-ly-rung-phong-ho-20200512164015499.htm",1,0,0.0,0,146,2
4868,496,-2645342902499845120,"Uỷ_ban Thường_vụ Quốc_hội không tán_thành với phương_án chuyển_đổi hình_thức đầu_tư 8 dự_án cao_tốc Bắc - Nam , phương_án này trước đó đã được Thủ_tướng đồng_ý . Thế_là 2 bộ GTVT , KH & ĐT ra_sức thuyết_phục nay có_khi lại hỏng : D",6,2,0.0,0,37,5
2543,2544,f3317e52aa79b261db534a38e7f7c360,"👍 Người lao_động ( NLĐ ) làm_việc theo chế_độ hợp_đồng lao_động phải thoả_thuận tạm hoãn thực_hiện hợp_đồng lao_động , nghỉ_việc không hưởng lương từ 01 tháng trở lên do các doanh_nghiệp gặp khó_khăn bởi đại_dịch COVID-19 , không có doanh_thu hoặc không có nguồn tài_chính để trả lương thì được hỗ_trợ với mức 1,8 triệu đồng / người / tháng . Thời_gian hỗ_trợ theo thời_gian_thực_tế tạm hoãn thực_hiện hợp_đồng lao_động , nghỉ_việc không lương , theo hằng tháng tuỳ theo tình_hình thực_tế của diễn_biến dịch , tính từ ngày 1/4/2020 và không quá 3 tháng . 👍 NLĐ bị chấm_dứt hợp_đồng lao_động , hợp_đồng làm_việc nhưng không đủ điều_kiện hưởng trợ_cấp thất_nghiệp ; NLĐ không có giao_kết hợp_đồng lao_động bị mất việc_làm được hỗ_trợ 1 triệu đồng / người / tháng theo hằng tháng tuỳ theo tình_hình thực_tế của diễn_biến dịch nhưng tối_đa không quá 3 tháng . Thời_gian áp_dụng từ tháng 4 đến tháng 6/2020. 👍 Hộ kinh_doanh cá_thể có doanh_thu khai thuế dưới 100 triệu đồng / năm tạm ngừng kinh_doanh từ 1/4/2020 được hỗ_trợ 1 triệu đồng / hộ / tháng theo hằng tháng tuỳ theo tình_hình thực_tế của diễn_biến dịch nhưng không quá 3 tháng . 👍 Người sử_dụng lao_động có khó_khăn về tài_chính và đã trả trước tối_thiểu 50% lương ngừng việc cho NLĐ theo khoản 3 Điều 98 Bộ_luật lao_động trong khoảng thời_gian từ tháng 4 đến tháng 6/2020 thì được vay không có tài_sản đảm_bảo tối_đa 50% tiền_lương tối_thiểu vùng đối_với từng NLĐ theo thời_gian trả lương_thực_tế nhưng không quá 3 tháng với lãi_suất 0% , thời_hạn vay tối_đa 12 tháng tại Ngân_hàng Chính_sách_xã_hội để trả phần lương còn lại và giải_ngân trực_tiếp hàng tháng đến người bị ngừng việc . Xem chi_tiết Nghị_quyết tại : < URL >",18467,50,3027.0,0,3505,47
3829,3830,70a149e433119b48d47be21d7952e692,Fed tiếp_tục giảm lãi_suất về gần mốc 0%,1,0,1.0,0,1808,42
3917,3918,389c669730cb6c54314a46be785cea42,Nhiều trường Đại_học trên cả nước đang nghiên_cứu máy thở . Những chiếc máy này sẽ hỗ_trợ công_tác điều_trị bệnh_nhân COVID-19 như_thế_nào ?,3878,28,154.0,0,1030,58
2723,2724,215b6c1d0a29497ac674366c8d074c23,"Trong giai_đoạn khó_khăn này . Đã không giúp được gì cho đất_nước mà_còn ăn_chặn những đồng_tiền từ mồ_hôi công_sức của dân , của Nhà_nước thì xác_định cho tù mọt_gông . Mong luật_pháp điều_tra chi_tiết vụ này và trừng_trị những kẻ tham_lam này những khung hình thật nặng để thoả_đáng lòng dân .",2,0,0.0,1,709,1
563,564,d743d9e57e7595c89e242e717ebc2788,"* * Chính_Thức : Từ 12h ngày 15/3 Bộ Ngoại_Giao VN mạnh_tay Cấm_Nhập_Cảnh đối_với người nước_ngoài ( gồm cả người Việt_Nam có hộ_chiếu nước_ngoài ) đến từ Anh và 26 quốc_gia châu_Âu thuộc khối Schengen hoặc đã đi qua các nước này trong vòng 14 ngày . * * Khối_Schengen gồm : Áo , Bỉ , Cộng_hoà_Séc , Đan_Mạch , Estonia , Phần_Lan , Pháp , Đức , Hy_Lạp , Hungary , Iceland , Ý , Latvia , Liechtenstein , Litva , Luxembourg , Malta , Hà_Lan , Na_Uy , Ba_Lan , Bồ_Đào_Nha , Slovakia , Slovenia , Tây_Ban_Nha , Thuỵ_Điển và Thuỵ_Sĩ . [ < URL > ] ( < URL > )",61,5,7.0,0,3151,1
2591,2592,cc532f9bfbd9f02c9bcb52d6e3774ac6,"Lại chuyện cột điện ko cốt thép ? “ Theo người_dân có_mặt tại hiện_trường cho biết , đường điện này vừa_mới được xây_dựng . Tại phần trụ_cột điện bị vỡ nát , nghi do chất_lượng thi_công làm không đảm_bảo dẫn đến sự_việc đau_lòng trên ... ”",140,31,22.0,0,3017,1
2291,2292,4ea2436e1357b14943d5ce1f4362c372,"Sau khi được công_bố khỏi bệnh , bệnh_nhân số 268 tiếp_tục cách_ly tại Khu điều_trị cách_ly BVĐK huyện để theo_dõi sức_khoẻ trong 14 ngày tiếp_theo . Sau hơn 20 ngày điều_trị và sau 4 lần xét_nghiệm liên_tiếp cho kết_quả âm_tính với virus SARS-CoV -2 , ngày 30/4 , bệnh_nhân số 268 , điều_trị tại Bệnh_viện Đa_khoa huyện Đồng_Văn ( Hà_Giang ) đã được công_bố khỏi bệnh . Trước đó ngày 16/4 , tỉnh Hà_Giang chính_thức ghi_nhận ca dương_tính với virus SARS-CoV -2 đầu_tiên , bệnh_nhân số 268 , thường_trú thôn Pín_Tủng , xã Phố_Là , huyện Đồng_Văn . Thầy_thuốc_ưu_tú , bác_sỹ chuyên_khoa II Lương_Viết_Thuần , Giám_đốc Sở Y_tế Hà_Giang cho biết : Bệnh_nhân số 268 là ca bệnh có đặc_điểm dịch_tễ khá đặc_biệt , các chuyên_gia dịch_tễ phải tiến_hành xét_nghiệm ba lần mới ra kết_quả dương_tính . Bệnh_nhân lấy mẫu ngày 11/4 cho kết_quả nghi_ngờ dương_tính . Đến ngày 14/4 kết_quả lần 2 cũng nghi_ngờ dương_tính . Bệnh_nhân tiếp_tục được lấy dịch họng làm xét_nghiệm lần 3 , lấy mẫu máu làm xét_nghiệm mới có_thể khẳng_định dương_tính . Kết_quả xét_nghiệm lần 3 của Viện Viện Vệ_sinh dịch_tễ Trung_ương lúc 17 giờ 30 phút , ngày 15/4 khẳng_định bệnh_nhân dương_tính với virus SARS-CoV -2 . Theo ông Sấn_Văn_Cương , Giám_đốc Bệnh_viện Đa_khoa huyện Đồng_Văn : Sau khi được công_bố khỏi bệnh , bệnh_nhân số 268 tiếp_tục cách_ly tại Khu điều_trị cách_ly Bệnh_viện Đa_khoa huyện để theo_dõi sức_khoẻ trong 14 ngày tiếp_theo , thực_hiện xét_nghiệm lại 2 lần bằng kỹ_thuật RT-PCR. Căn_cứ vào tình_hình thực_tế diễn_biến của dịch_bệnh , từ 0 giờ ngày 30/4 , Uỷ_ban_Nhân_dân tỉnh Hà_Giang chỉ_đạo các Sở , ban , ngành , lực_lượng_vũ_trang của tỉnh Hà_Giang , Uỷ_ban_Nhân_dân các huyện thành_phố kết_thúc khoanh vùng cách_ly phòng , chống dịch Covid-19 . Theo đó , Chủ_tịch Uỷ_ban_Nhân_dân tỉnh Hà_Giang chỉ_đạo Uỷ_ban_Nhân_dân huyện Đồng_Văn , Uỷ_ban_Nhân_dân huyện Vị_Xuyên kết_thúc khoanh vùng cách_ly y_tế đối_với Bệnh_viện Đa_khoa huyện Đồng_Văn , thị_trấn Phố Bảng và xã Phố Là thuộc huyện Đồng_Văn ; Trạm y_tế xã Thanh_Thuỷ thuộc huyện Vị_Xuyên từ 0h ngày 30/4/2020 . Nhằm thực_hiện có hiệu_quả các biện_pháp phòng , chống dịch , đồng_thời tiếp_tục phát_triển kinh_tế , bảo_đảm an_sinh và ổn_định xã_hội trên địa_bàn , UBND tỉnh Hà_Giang yêu_cầu cán_bộ , đảng_viên , công_chức , viên_chức trên địa_bàn cần gương_mẫu , đi đầu trong việc thực_hiện các biện_pháp phòng_chống dịch . Tỉnh tập_trung khôi_phục các hoạt_động kinh_tế - xã_hội trên cơ_sở bảo_đảm kiểm_soát tốt dịch_bệnh . Chủ_tịch UBND tỉnh Hà_Giang Nguyễn_Văn_Sơn cho biết , xác_định phòng_chống dịch_bệnh là lâu_dài , UBND tỉnh yêu_cầu các ngành , các cấp , các địa_phương tuyên_truyền người_dân thường_xuyên thực_hiện nghiêm đeo khẩu_trang khi ra ngoài , giữ khoảng_cách an_toàn khi tiếp_xúc ; thường_xuyên rửa tay bằng xà_phòng , dung_dịch sát_khuẩn , khai_báo y_tế , không tập_trung đông người nơi công_cộng . Các cơ_sở kinh_doanh dịch_vụ không thiết_yếu được hoạt_động , chợ dân_sinh phải đảm_bảo các yêu_cầu về phòng_chống dịch theo hướng_dẫn của ngành y_tế . Các nhà_máy , cơ_sở sản_xuất , cơ_sở dịch_vụ được phép hoạt_động nhưng phải tăng_cường các biện_pháp phòng_chống dịch_bệnh . Hiện_nay , Uỷ_ban_Nhân_dân 11 huyện , thành_phố trên địa_bàn đang khẩn_trương triển_khai sản_xuất nông_nghiệp theo đúng khung thời_vụ nhằm đảm_bảo an_ninh lương_thực , phát_triển sản_xuất ; công_tác an_sinh xã_hội , chăm_sóc sức_khoẻ nhân_dân được quan_tâm ; an_ninh chính_trị , an_ninh biên_giới được đảm_bảo . Đồng_thời , các huyện , thành_phố đẩy_mạnh tuyên_truyền về phòng_chống dịch Covid-19 để người_dân nghiêm_túc thực_hiện , không lơ_là chủ_quan khi nới lỏng giãn cách xã_hội ; tăng_cường đảm_bảo an_ninh trật_tự trên tuyến biên_giới và trong nội_địa . Ông Sùng_Đại_Hùng , Giám_đốc Sở Lao động-Thương binh và Xã_hội Hà_Giang cho biết : Trong những ngày này , Sở đang phối_hợp chặt_chẽ với các ngành chức_năng của tỉnh và UBND các huyện , thành_phố khẩn_trương triển_khai việc hỗ_trợ người_dân bị ảnh_hưởng do dịch Covid-19 theo Nghị_quyết 42 của Chính_phủ và Quyết_định 15 của Thủ_tướng Chính_phủ . Hà_Giang phấn_đấu hoàn_thành chi_trả hỗ_trợ cho người_dân bị ảnh_hưởng do dịch Covid-19 trên địa_bàn trước ngày 12/5 và thực_hiện_phương",15,0,1.0,0,1328,1
2654,2655,2ce904639f1067e38bca59daa11169e4,"Đáng chú_ý chiếc xe này chạy ngược chiều trên cao_tốc ở làn 1 . Đây là làn_đường có tốc_độ tối_đa cho_phép tới 120 km/h , khiến nhiều phương_tiện phải đánh lái tránh .",72,0,5.0,0,865,1
2537,2538,e85af44022f8a567b3a1f1c1ec237fc7,loạn quá rồi ..... [ < URL > ] ( < URL > ),19,6,1.0,0,3365,3
3683,3684,5dd52b58293363aaf884b18b541792ab,"Bộ Y_tế chiều 8/3 công_bố thêm 8 ca nhiễm nCoV gồm 4 bệnh_nhân ở Quảng_Ninh , 2 tại Lào_Cai và 2 ở Đà_Nẵng . 8 bệnh_nhân này đều là người nước_ngoài đi chung chuyến bay VN54 với "" bệnh_nhân thứ 17 "" từ Anh về sân_bay Nội_Bài sáng 2/3 . 👉 Xem thêm tại : < URL >",1930,1,337.0,0,1538,1
3206,3207,23d762b57b0c013f62c3ec577a319cc0,Tại_sao CSGT lại cứ đè cái lỗi mua bảo_hiểm và lỗi phí cầu_đường ra để phạt ? Nó liên_quan đến túi_tiền của bên thứ 3 chứ liên_quan đ * * gì đến an_toàn giao_thông ?,14,4,0.0,1,745,3
